City,Price,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
St. John's,629900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,219900.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,269000.0,5.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,219900.0,6.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,190000.0,2.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,169900.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,479900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,464900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,815000.0,5.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,494900.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,1475000.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,250000.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,129900.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,284900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,399900.0,2.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,279900.0,4.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,359900.0,3.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,599000.0,3.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,337000.0,5.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,689000.0,7.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,299000.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,489900.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,449900.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,406000.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,374000.0,2.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,155000.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,229999.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,449900.0,5.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,126500.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,474900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,599900.0,6.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,420000.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,494000.0,5.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,375000.0,7.0,6.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,415000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,369000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,159900.0,1.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,419900.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,189900.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,329900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,295000.0,4.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,110000.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,329000.0,4.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,324900.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,999800.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,319900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,469900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,479900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,895000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,284900.0,1.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,389900.0,4.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,449000.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,739900.0,2.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,450000.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,339000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,345000.0,6.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,799900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,349900.0,4.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,320000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,410000.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,210000.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,729000.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,399900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,330000.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,749900.0,2.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,437500.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,144900.0,2.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,699900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,729900.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,679000.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,424900.0,4.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,899900.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,285000.0,4.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,269900.0,5.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,374900.0,5.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,244900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,569000.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,539000.0,3.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,444900.0,5.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,240000.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,619900.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,354900.0,5.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,239900.0,6.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,238200.0,6.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,283500.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,229900.0,2.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,694500.0,5.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,1499500.0,5.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,294500.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,569900.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,179000.0,2.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,1375000.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,489000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,345900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,419990.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,449900.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,400000.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,629000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,309900.0,2.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,300000.0,4.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,949900.0,5.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,429000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,229900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,350000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,244900.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,365900.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,550000.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,485000.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,489900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,849900.0,2.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,279500.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,924900.0,5.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,895000.0,2.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,799900.0,3.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,1200000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,560000.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,549900.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,549900.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,374900.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,285000.0,2.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,175000.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,459900.0,5.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,339900.0,6.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,99900.0,4.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,255000.0,4.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,325000.0,8.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,425000.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,369900.0,2.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,419900.0,5.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,424900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,599900.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,229900.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,146900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,144900.0,1.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,454000.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,1000000.0,5.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,399900.0,2.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,1100000.0,5.0,5.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,410000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,675000.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,439900.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,1670000.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,735000.0,3.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,949000.0,3.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,525000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,1725000.0,2.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,159900.0,2.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,649000.0,3.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,649750.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,144900.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,259000.0,4.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,553000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,245000.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,1600000.0,5.0,10.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,269900.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,314900.0,5.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,299900.0,5.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,699900.0,6.0,5.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,184900.0,4.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,409900.0,5.0,5.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,219000.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,599900.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,1399000.0,5.0,5.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,389900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,464900.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,362900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,508700.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,325000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,85000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,1150000.0,3.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,269900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,129500.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,479900.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,972000.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,749900.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,464900.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,262900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,699900.0,3.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,317000.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,280000.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,750000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,499500.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,469000.0,5.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,519900.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,929900.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,496900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,329900.0,5.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,120000.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,589900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,379900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,729900.0,3.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,1375000.0,5.0,6.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,184900.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,659900.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,550000.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,259000.0,4.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,210000.0,4.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,234900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,699900.0,5.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,799000.0,3.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,929000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,776900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,879900.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,515000.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,769900.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,750000.0,4.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,250000.0,2.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,299900.0,2.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,649900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,425000.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,454900.0,5.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,789900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,454900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,455000.0,5.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,529900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,499000.0,5.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,420000.0,5.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,499900.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,589900.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,599000.0,4.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,799900.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,559900.0,5.0,4.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,215000.0,3.0,1.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,409900.0,2.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,649000.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,628975.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,529900.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,369900.0,4.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,480500.0,3.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,576000.0,5.0,3.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,120000.0,5.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,239000.0,3.0,2.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
St. John's,899900.0,4.0,5.0,Newfoundland and Labrador,185565,47.4817,-52.7971,85000.0
Barrie,799000.0,3.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1049000.0,4.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,589900.0,3.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,869900.0,5.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,689900.0,3.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,2199000.0,4.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,339000.0,2.0,1.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,610000.0,4.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,349900.0,2.0,1.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,829900.0,4.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,3249900.0,6.0,6.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1075999.0,4.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1049000.0,5.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,999999.0,5.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1030000.0,4.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,785000.0,3.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,659000.0,3.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,879900.0,5.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,659000.0,3.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1099000.0,4.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1275000.0,4.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1349000.0,4.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1088000.0,4.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,939000.0,5.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1219900.0,6.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,899000.0,4.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,649900.0,3.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,799900.0,5.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,279900.0,2.0,1.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1299000.0,4.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1280000.0,4.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,799900.0,4.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,898000.0,3.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,729000.0,2.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1079000.0,5.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,2460000.0,5.0,5.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,3950000.0,1.0,1.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,789900.0,3.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1390000.0,3.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,849900.0,2.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1250000.0,4.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,499900.0,1.0,1.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1399900.0,4.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,750000.0,3.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,648900.0,3.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,999900.0,5.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,749000.0,3.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,729000.0,3.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,925000.0,6.0,5.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,639900.0,4.0,1.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,524900.0,3.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,749900.0,3.0,3.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,624500.0,3.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,385000.0,1.0,1.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,720000.0,4.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,1880000.0,5.0,6.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,599000.0,2.0,2.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,939900.0,4.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
Barrie,930000.0,8.0,4.0,Ontario,154676,44.3711,-79.6769,97000.0
