City,Number_Beds,Number_Baths,Latitude,Longitude,Bath_Bed_Ratio,Log_Income,Log_Population,Province_Code,Log_Price
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.215855541983634
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.367661298303675
Toronto,7.0,5.0,43.7417,-79.3733,0.625,11.48247656671073,15.54675132684935,6,13.955273369904273
Toronto,4.0,4.0,43.7417,-79.3733,0.8,11.48247656671073,15.54675132684935,6,14.45472992420301
Toronto,6.0,4.0,43.7417,-79.3733,0.5714285714285714,11.48247656671073,15.54675132684935,6,15.118151805899867
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.415019558441106
Toronto,3.0,3.0,43.7417,-79.3733,0.75,11.48247656671073,15.54675132684935,6,14.077875591662238
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.663525365110068
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.41354083387756
Toronto,4.0,4.0,43.7417,-79.3733,0.8,11.48247656671073,15.54675132684935,6,14.285452310295673
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.629061695550266
Toronto,5.0,3.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,14.506155109559108
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.887832149776026
Toronto,5.0,5.0,43.7417,-79.3733,0.8333333333333334,11.48247656671073,15.54675132684935,6,14.731761689054329
Toronto,5.0,4.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,14.790070197962406
Toronto,4.0,2.0,43.7417,-79.3733,0.4,11.48247656671073,15.54675132684935,6,14.115615891155079
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,14.038574906141998
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.471612215950506
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.697853639354802
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.120363378739663
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.337315066852122
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,14.115532924811959
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.592355756586782
Toronto,4.0,2.0,43.7417,-79.3733,0.4,11.48247656671073,15.54675132684935,6,13.794287942962585
Toronto,6.0,4.0,43.7417,-79.3733,0.5714285714285714,11.48247656671073,15.54675132684935,6,15.3193659300949
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.361381852676738
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.76410041464489
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.547632419997361
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,14.22097566607244
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,14.430156051201998
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.235693848424024
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.554147092530322
Toronto,4.0,4.0,43.7417,-79.3733,0.8,11.48247656671073,15.54675132684935,6,14.22097566607244
Toronto,2.0,3.0,43.7417,-79.3733,1.0,11.48247656671073,15.54675132684935,6,13.652875151095039
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,14.31568020796969
Toronto,5.0,3.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,14.339055546554926
Toronto,4.0,3.0,43.7417,-79.3733,0.6,11.48247656671073,15.54675132684935,6,14.187074804051692
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.997832948091215
Toronto,4.0,3.0,43.7417,-79.3733,0.6,11.48247656671073,15.54675132684935,6,13.76316513133229
Toronto,8.0,5.0,43.7417,-79.3733,0.5555555555555556,11.48247656671073,15.54675132684935,6,13.909912143303451
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,14.498607907721096
Toronto,2.0,4.0,43.7417,-79.3733,1.3333333333333333,11.48247656671073,15.54675132684935,6,14.217637433703022
