City,Price,Address,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
Oshawa,1299000.0,1199 PLYMOUTH DR,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,349000.0,#523 -1900 SIMCOE ST N,0,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,640000.0,230 GRABURN AVE,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1299900.0,2574 STALLION DR,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1225000.0,3 FORMOSA AVE,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,790000.0,1670 PLEASURE VALLEY Path,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,789000.0,2757 DEPUTY MINISTER PATH,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1699000.0,224 CRYSTAL BEACH BLVD,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999000.0,129 HICKORY ST N,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,975000.0,127 HICKORY ST N,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999000.0,125 HICKORY ST N,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,790000.0,254 ATHOL ST E,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,599900.0,#213 -1800 SIMCOE ST N,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1650000.0,270 CONLIN RD E,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,532500.0,#36 -1740 SIMCOE ST N,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1300000.0,121 JOHN ST E,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1799000.0,154 ROSSLAND RD E,5,5,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899000.0,718 SIMCOE ST S,6,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,774900.0,2563 LARIDA PATH,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,549000.0,#90 -1010 GLEN ST,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,674900.0,500 HARRIS,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1030000.0,LOT 62 BLOCK 09 SELFRIDGE WAY,5,5,Ontario,335949,43.9,-78.85,102000.0
Oshawa,849000.0,412 POMPANO CRT,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,979900.0,142 COHO DR,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,4500000.0,3350 MIDDLE RD RD,0,0,Ontario,335949,43.9,-78.85,102000.0
Oshawa,919000.0,250 TOWNLINE RD N,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,849000.0,87 EXETER RD,5,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1725000.0,51 CLEMENTS RD E,5,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,625000.0,79 COLBORNE ST W,2,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799000.0,#03 -498 SALEM RD S,3,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1799990.0,89 GUELPH ST,6,5,Ontario,335949,43.9,-78.85,102000.0
Oshawa,949900.0,276 BLUE HERON DR,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1099900.0,828 CROWELLS ST,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,275000.0,#826 -1900 SIMCOE ST N,1,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1100000.0,39 BRAEBROOK DR,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999900.0,47 MONTAGUE AVE,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1275000.0,1052 DENISE DR,5,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,749000.0,#85 -53 TAUNTON RD E,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,829000.0,1 DELIGHT WAY,3,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1250000.0,117 MERIVALE CRT,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1575000.0,721 KING ST W,8,7,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1299800.0,580 DIGBY AVE,6,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,2147382.0,LOT 4 INVERLYNN WAY,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,685000.0,25 & 26 M156,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1395000.0,381 SIMCOE ST S,10,6,Ontario,335949,43.9,-78.85,102000.0
Oshawa,2998900.0,1721 BROCK ST S,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1049000.0,#58 -LOT 58 BLOCK 09 WAY,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999990.0,3799 RUNDLE RD,0,0,Ontario,335949,43.9,-78.85,102000.0
Oshawa,949990.0,250 OKANAGAN PT,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,2900000.0,2571 SOLINA RD,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,2900000.0,1953 HIGHWAY 2,0,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,499900.0,145 BANTING AVE,6,5,Ontario,335949,43.9,-78.85,102000.0
Victoria,674900.0,1106-369 Tyee Rd,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,965000.0,1403-728 Yates St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1245000.0,1727 Adanac St,3,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1229000.0,308-1018 Pentrelew Pl,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,734900.0,8-126 Hallowell Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1695000.0,1004-838 Broughton St,3,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,999900.0,2075 Gourman Pl,6,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,3190000.0,3954 Arbutus Pl,5,7,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,2149000.0,431 Parry St,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1099000.0,3153 Stevenson Pl,3,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,369900.0,107-2045 Carrick St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1125000.0,1443 Walnut St,3,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,499999.0,9-477 Lampson St,3,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1449900.0,2642 Eastdowne Rd,3,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1099000.0,8-1032 Cloverdale Ave,3,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1185000.0,3349 Betula Pl,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1949000.0,921 St. Charles St,6,5,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1949000.0,921 St. Charles St,6,5,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,450000.0,209-280 Island Hwy,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,749900.0,3225 Ernhill Pl,3,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,599900.0,307-1106 Glenora Pl,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1395000.0,652 Moss St,5,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1799999.0,2776 Dufferin Ave,3,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1649000.0,2482 Central Ave,4,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,979000.0,138-2345 Cedar Hill Cross Rd,3,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,599000.0,302-517 Fisgard St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,909900.0,977 Peace Keeping Cres,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,589900.0,403-1020 View St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,484900.0,106-3259 Alder St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,789000.0,986 Citation Rd,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1250000.0,3825 Synod Rd,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,789000.0,984 Citation Rd,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,799000.0,988 Citation Rd,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,689900.0,704-363 Tyee Rd,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,569000.0,726 Danbrook Ave,3,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,749000.0,982 Citation Rd,3,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,2999000.0,501-888 Government St,3,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,749900.0,913-989 Johnson St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1699999.0,4172 Glanford Ave,5,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,519900.0,217-1560 Hillside Ave,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,2100000.0,220 Michigan St,0,0,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1100000.0,3372 Wishart Rd,5,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,799000.0,501-757 Tyee Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,699500.0,1-320 MONTREAL St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1249900.0,3342 Hazelwood Rd,6,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1999000.0,333 CYRIL OWEN Pl,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,568000.0,105-406 Simcoe St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,734500.0,202-1033 Cook St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,559000.0,216-562 Yates St,0,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1098000.0,3212 Wetherby Rd,4,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,309900.0,407-909 Pendergast St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,2895000.0,1994 Fairfield Rd,3,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1399000.0,3381 Haida Dr,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1699900.0,1762 Pembroke St,5,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,789000.0,917 Echo Valley Pl,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,948500.0,566 Walter Ave,3,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1269900.0,4550 Torquay Dr,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,465000.0,311-3252 Glasgow Ave,2,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,2199888.0,1815 Feltham Rd,5,5,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,849900.0,2-4073 Blackberry Lane,3,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1175000.0,1144 Camrose Cres,4,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1050000.0,1319 Chan Pl,5,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,634900.0,408-1628 Store St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,849000.0,204-1201 Fort St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,549000.0,202-1801 Fern St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1450000.0,1422 Sandstone Lane,5,5,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1050000.0,701 Craigflower Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,400000.0,M04-456 Pandora Ave,0,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,765900.0,212-3226 Shelbourne St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1200000.0,304-888 Government St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,539900.0,343-770 Fisgard St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1350000.0,2225 Windsor Rd,3,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,998888.0,1431 Sandstone Lane,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,750000.0,104-420 Linden Ave,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1095000.0,1-707 Greenlea Dr,3,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,501900.0,308-1075 Tillicum Rd,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,278000.0,119-2500 Florence Lake Rd,2,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,669000.0,208-3912 Carey Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,639900.0,406-3226 Shelbourne St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,998888.0,1435 Sandstone Lane,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,2100000.0,1239 Tattersall Dr,3,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1799900.0,312 Milburn Dr,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1298000.0,6-4522 Gordon Point Dr,3,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,874900.0,502-708 Burdett Ave,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,809900.0,711-728 Yates St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,495000.0,413-767 Tyee Rd,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,499000.0,302-1315 Waddington Alley,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,549000.0,914-160 Wilson St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,929900.0,3809 Merriman Dr,3,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,799900.0,1101 Bombardier Cres,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,519900.0,204-1068 Tolmie Ave,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1259900.0,3471 Sparrowhawk Ave,3,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1100000.0,304-2285 Bowker Ave,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,454900.0,409-3226 Shelbourne St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,565000.0,1001-751 Fairfield Rd,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,659000.0,1-748 Meaford Ave,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,368800.0,419-409 Swift St,0,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,999900.0,960 Falkland Rd,5,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,339999.0,2-3225 Eldon Pl,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1674900.0,1169 Spirit Crt,5,5,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,359800.0,208-835 View St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,799000.0,620 Selwyn Close,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,685000.0,707-369 Tyee Rd,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,579900.0,215-528 Pandora Ave,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,619000.0,116-950 WHIRLAWAY Cres,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,829000.0,317-10 Paul Kane Pl,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1400000.0,314-68 Songhees Rd,2,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,465000.0,504-848 Yates St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,739000.0,701-707 Courtney St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,375000.0,603-629 Speed Ave,0,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,4375000.0,1307 Transit Rd,5,5,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,979000.0,2-3080 Washington Ave,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,995000.0,2941 Cedar Hill Rd,3,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1339000.0,1346 Kings Rd,3,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,599000.0,3160 Glen Lake Rd,0,0,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,550000.0,412-989 Johnson St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,999900.0,3909 Braefoot Rd,4,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,675000.0,2668 Selwyn Rd,3,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1250000.0,101-1280 Newport Ave,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1559000.0,2202 Archer Gate,4,5,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1199800.0,803-369 Tyee Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1549000.0,2210 Archer Gate,4,5,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1590000.0,1406-707 Courtney St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1675000.0,4253 Cedar Hill Rd,4,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,300000.0,417-827 North Park St,0,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,899800.0,316 Benhomer Dr,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,465900.0,201-3226 Shelbourne St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,619900.0,206-3226 Shelbourne St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,689000.0,407-409 Swift St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1375000.0,4116 Glanford Ave,8,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,539000.0,300-1628 Store St,0,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,575000.0,109-611 Goldstream Ave,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,2100000.0,160 South Turner St S,5,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,769000.0,404-989 Johnson St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1799000.0,3389 Robson Pl,6,6,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,579900.0,201-501 Park Pl,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,525000.0,1-1012 Terrace Ave,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,2100000.0,2050 Troon Crt,3,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,2745000.0,2091 Stonehewer Pl,5,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1299900.0,1887 San Pedro Ave,6,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,599900.0,302-286 Wilfert Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,776900.0,511-1075 Tillicum Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,765000.0,905-960 Yates St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,4199500.0,3550 Beach Dr,4,8,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1249999.0,790 Cuaulta Cres,3,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,775000.0,73-4125 Interurban Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1569000.0,2206 Archer Gate,4,5,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1088888.0,1204-369 Tyee Rd,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,399900.0,324-1025 Inverness Rd,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,989900.0,3541 doncaster Dr,4,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,499900.0,406-1063 Southgate St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,529800.0,301-777 Blanshard St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,599900.0,220-1325 Bear Mountain Pkwy,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,469000.0,708-930 Yates St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,3425000.0,1231 Victoria Ave,5,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,879000.0,708-225 Belleville St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1349000.0,636 Cornwall St,6,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1199000.0,248 Michigan St,3,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1974500.0,4110 Cedar Grove Pl,5,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,975000.0,2528 Legacy Ridge,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1249000.0,303-888 Government St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,699900.0,208-528 Pandora Ave,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1199000.0,1033 Torrance Ave,5,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,239900.0,27-124 Cooper Rd,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,679999.0,200-27 Songhees Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,850000.0,4-500 Marsett Pl,3,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,389900.0,204-655 Goldstream Ave,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1150000.0,2006 Duggan Pl,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1450000.0,1426 Sandstone Lane,5,5,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,849900.0,805-363 Tyee Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1998000.0,783 Cuaulta Cres,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,819900.0,402-363 Tyee Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,2099000.0,4660 West Saanich Rd,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1084900.0,1207-363 Tyee Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1224900.0,3592 Honeycrisp Ave,5,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1390000.0,4080 Longview Dr,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,597000.0,317-545 Manchester Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,523900.0,408-3255 Glasgow Ave,2,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,525000.0,202-535 Fisgard St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1075000.0,3990 Bel Nor Pl,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1050000.0,260 Caspian Dr,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,679900.0,201S-3564 Ryder Hesjedal Way,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,399900.0,210-1105 Pandora Ave,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,935000.0,577 Hallsor Dr,5,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1499900.0,784 Boulder Pl,6,5,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1750000.0,503-670 Dallas Rd,3,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,975000.0,632 Kingsview Ridge,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,575000.0,914-160 Wilson St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,3100000.0,4382 Wildflower Lane,5,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1129000.0,7-2638 Shelbourne St,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,249900.0,2-2607 Selwyn Rd,3,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,499000.0,409-75 Gorge Rd W,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1298000.0,200-1628 Store St,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,899900.0,3266 Hazelwood Rd,3,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,555000.0,414-517 Fisgard St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,475000.0,609-845 Yates St,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,649900.0,305-3811 Rowland Ave,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1099900.0,4139 Carey Rd,3,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,549900.0,107-3915 Carey Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,519900.0,525 Sumas St,0,0,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,849000.0,965 Weaver Pl,4,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,739000.0,123-300 Phelps Ave,3,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,714900.0,101-958 Pharoah Mews,3,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,529900.0,202S-3564 Ryder Hesjedal Way,1,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,929900.0,3459 Vision Way,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1374999.0,2539 Obsidian Pl,5,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,3350000.0,3220 Norfolk Rd,5,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1198000.0,1925 Appleton Pl,5,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,499900.0,416-1005 McKenzie Ave,3,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,689900.0,209-1620 McKenzie Ave,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,174900.0,40-848 Hockley Ave,2,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1349900.0,950 Cowichan St,4,1,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,2190000.0,1262 Roslyn Rd,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,799900.0,614 Kildew Rd,3,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,696900.0,103-2049 Country Club Way,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,899900.0,505-757 Tyee Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,2490000.0,1584 Rockland Ave,4,4,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1050000.0,210-100 Saghalie Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1299000.0,4001 Santa Rosa Pl,4,3,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,695000.0,209-290 Wilfert Rd,2,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1749000.0,267 Richmond Ave,4,2,British Columbia,363222,48.4283,-123.3647,85000.0
Victoria,1699000.0,2284 Bukin Pl,3,3,British Columbia,363222,48.4283,-123.3647,85000.0
